,MAF,STAT1,KLF10,FOXO4,ZNF831,IRF7,ZNF182,YBX3,ZNF527,MEF2C,ZNF564,PBX4,HLX,SOX4,ZNF34,KLF4,ZNF283,MXI1,MAFF,MAFB,AEBP1,HLX,EGR3,KLF4,ZNF331,ZNF683,XBP1,BCL11B,FOSB,YBX3,FOS,NR4A2,HES4,ZNF10,PBX1,NRL,ZBTB18,FOXO4,CASZ1,IRF8,ZNF34,ZNF784,ZNF10,KLF5,ZNF778,ZNF778,ZNF597,HIC1,TRPS1,MAFF
21,0.035096914,0.013672441,0.0396733,0.035132527,0.0274719,0.02184093,0.02138555,0.015557021,0.027629435,0.01832375,0.027701646,0.027858853,0.025722772,0.019817948,0.017863661,0.022555888,0.024619699,0.024460584,0.05480811,0.017771602,0.021941572,0.032875687,0.03663984,0.03056115,0.046097368,0.01768893,0.018411398,0.02721557,0.030491889,0.016537279,0.023629814,0.034995884,0.025006562,0.028799862,0.033198446,0.07334587,0.02603969,0.022289813,0.019741893,0.023387015,0.018440753,0.021022797,0.03671229,0.034063637,0.026321858,0.02677691,0.019028872,0.038571298,0.050132334,0.05776736
22,0.03452304,0.013483286,0.039117366,0.034686863,0.027114213,0.021500498,0.02105543,0.0153081715,0.027295291,0.018038452,0.027330875,0.027518272,0.025395572,0.019560784,0.017594397,0.022262365,0.024250448,0.024141401,0.053416044,0.01751399,0.021649063,0.032434195,0.036192536,0.03019464,0.04559678,0.017414182,0.01814869,0.026814371,0.030090004,0.01628679,0.023239583,0.03445658,0.024657726,0.02842611,0.032799214,0.071270674,0.025697857,0.02200228,0.019443363,0.023039818,0.018173516,0.020774782,0.03620231,0.033656687,0.02594614,0.026413709,0.018774867,0.03815463,0.04960674,0.056034774
23,0.030722797,0.01168251,0.035093427,0.031037271,0.024072677,0.018892437,0.018480808,0.0132908225,0.024243116,0.015760213,0.024251193,0.024444938,0.022515982,0.017183691,0.015366703,0.019646019,0.021402836,0.021366656,0.047850758,0.0153184235,0.019081801,0.028981268,0.032458454,0.026968718,0.04121828,0.015183687,0.015893549,0.023720503,0.026815504,0.014204472,0.02043879,0.030761093,0.021813601,0.0252648,0.029361308,0.0641714,0.022770822,0.019395381,0.017056823,0.02030623,0.015895069,0.018304795,0.032412976,0.030121148,0.02296266,0.02343455,0.016473144,0.034343332,0.045049906,0.050084233
24,0.03351298,0.012980491,0.038047016,0.033702105,0.02628231,0.02079153,0.020352542,0.014745742,0.026444763,0.01741302,0.026503533,0.02666682,0.024611592,0.018893152,0.01699248,0.021537393,0.023467213,0.023364753,0.052019387,0.016902745,0.020935088,0.031499267,0.035161704,0.029319763,0.04436955,0.016790867,0.017525911,0.025960028,0.029200733,0.015698552,0.022468626,0.033441454,0.023867548,0.027563363,0.031856567,0.06935185,0.02489081,0.021276206,0.018789083,0.022274822,0.017532557,0.020095885,0.035172254,0.032687098,0.025114715,0.025593728,0.018141896,0.03710851,0.048398614,0.054585695
25,0.07365146,0.029023975,0.07621235,0.06608039,0.0529252,0.046542972,0.04564947,0.03490883,0.05294609,0.039424956,0.05478412,0.05277103,0.049575657,0.03987497,0.038034767,0.044721127,0.050900877,0.04790148,0.13829994,0.03698823,0.043932974,0.06384191,0.06726366,0.05729887,0.08082512,0.038598567,0.038593262,0.055852354,0.058405757,0.035419583,0.051668078,0.07010144,0.04994008,0.055923402,0.061260104,0.18999279,0.05091411,0.044607222,0.041583,0.04842046,0.038759142,0.040841848,0.07098469,0.06323126,0.052892447,0.052262187,0.03819123,0.06824392,0.085488886,0.16182148
26,0.025316566,0.00915733,0.029260993,0.025698751,0.019697756,0.015206993,0.014832467,0.010479718,0.019801855,0.012553155,0.019785374,0.02001077,0.018408686,0.013765633,0.012227505,0.015903413,0.017338395,0.017381996,0.040162086,0.01223585,0.015370876,0.023938298,0.02722627,0.022228807,0.034707636,0.012030363,0.012666374,0.019331723,0.022048473,0.011279434,0.01650682,0.025470555,0.017730296,0.020630866,0.024333805,0.0550974,0.018511534,0.015672415,0.013686508,0.016400993,0.012678325,0.014709383,0.026928812,0.024939984,0.01866439,0.01913932,0.013223946,0.02869019,0.038186073,0.042017758
27,0.035493046,0.014036775,0.040205598,0.035701126,0.027966797,0.022250444,0.021777272,0.015856504,0.028158128,0.018669695,0.028232545,0.02839306,0.026219815,0.020244539,0.018252224,0.023047745,0.024996787,0.024923682,0.054315865,0.018163592,0.02239114,0.03343138,0.03718555,0.031208813,0.046699762,0.017996877,0.018826872,0.027627349,0.031050265,0.016868949,0.023930877,0.035371095,0.025436044,0.029333472,0.033804,0.07128516,0.026491791,0.022740543,0.020138502,0.023773521,0.018788546,0.021585941,0.037148833,0.034645796,0.02672416,0.02726543,0.019482702,0.039262354,0.050914943,0.056750238
28,0.040906906,0.016844958,0.045963943,0.0410226,0.032476366,0.026149213,0.025628507,0.01893714,0.03269276,0.022125423,0.032767892,0.032985628,0.030508995,0.023875117,0.02161619,0.026996732,0.029220015,0.029097378,0.061586052,0.0215244,0.0262734,0.038434595,0.04264322,0.03598094,0.053037584,0.02136442,0.022262007,0.032197893,0.03589362,0.020072132,0.028060257,0.04070601,0.029692382,0.033990175,0.038860887,0.08014786,0.030839443,0.026660442,0.023745775,0.027872175,0.02225846,0.025336772,0.042613715,0.03981781,0.031151056,0.031696916,0.023011029,0.044811487,0.05741623,0.0643647
29,0.049217075,0.02143988,0.054740608,0.049220175,0.03948149,0.032334417,0.03173098,0.023880899,0.039788723,0.027614772,0.03991106,0.04013312,0.03721288,0.029657602,0.02701655,0.03326887,0.03579712,0.03563142,0.07209754,0.02689752,0.032432288,0.046232343,0.050902754,0.043504268,0.06253123,0.026708245,0.027793854,0.03929156,0.043446958,0.025187284,0.0344792,0.048801363,0.036334157,0.04129103,0.046684623,0.09157789,0.037609458,0.032865644,0.029489934,0.034294754,0.02775821,0.03140977,0.050904453,0.047801435,0.03800848,0.038611203,0.028657496,0.05334887,0.06727049,0.07506192
30,0.022595525,0.00786069,0.026241213,0.022945225,0.017420053,0.013305664,0.012990922,0.009074241,0.017522842,0.010932714,0.017510593,0.017667532,0.0162099,0.01202333,0.010641873,0.013916016,0.015302986,0.015289158,0.0367316,0.010608882,0.0134881735,0.02135107,0.024155647,0.019704878,0.03133455,0.010513276,0.011032909,0.017054617,0.019548327,0.009774685,0.014536738,0.022763819,0.015626848,0.018321246,0.021664679,0.051125526,0.016407162,0.013736367,0.011932939,0.014421463,0.011046112,0.012857497,0.024126947,0.02225414,0.016525537,0.016912282,0.011468142,0.025716484,0.03460878,0.03862813
