,MAF,STAT1,KLF10,FOXO4,ZNF831,IRF7,ZNF182,YBX3,ZNF527,MEF2C,ZNF564,PBX4,HLX,SOX4,ZNF34,KLF4,ZNF283,MXI1,MAFF,MAFB,AEBP1,HLX,EGR3,KLF4,ZNF331,ZNF683,XBP1,BCL11B,FOSB,YBX3,FOS,NR4A2,HES4,ZNF10,PBX1,NRL,ZBTB18,FOXO4,CASZ1,IRF8,ZNF34,ZNF784,ZNF10,KLF5,ZNF778,ZNF778,ZNF597,HIC1,TRPS1,MAFF
20,0.27811757,0.32905978,0.2846603,0.36727393,0.32350075,0.41353804,0.50076526,0.48320436,0.3507491,0.3227568,0.6073047,0.38181892,0.5266783,0.45648655,0.66133845,0.39171612,0.35973376,0.51873815,0.44630694,0.48824495,0.5341423,0.46503884,0.25726378,0.33172557,0.28639698,0.44742623,0.49461865,0.21320349,0.34079146,0.29891646,0.3406641,0.38254276,0.44486445,0.4577535,0.4051519,0.529446,0.68475276,0.50739413,0.43866137,0.45520616,0.46352518,0.482109,0.49767935,0.28693384,0.29632342,0.60742074,0.29167557,0.3680842,0.3959303,0.36002833
21,0.31433862,0.23155537,0.35318926,0.47712412,0.48650986,0.39088485,0.37965062,0.53500056,0.321806,0.40832335,0.54359215,0.43061644,0.59735584,0.4079374,0.6778318,0.43343532,0.4456878,0.6308306,0.42343533,0.49095657,0.5545915,0.4476554,0.3236606,0.31878933,0.35454494,0.31385633,0.40794772,0.17613783,0.2159532,0.38558903,0.3266582,0.5523628,0.35597932,0.4489184,0.39837646,0.488834,0.7384815,0.57951385,0.45824373,0.5048134,0.5847994,0.38024336,0.4552727,0.41049922,0.20157453,0.5696287,0.29539442,0.39650783,0.40250808,0.378029
22,0.32086033,0.27616045,0.30763122,0.45459217,0.35720825,0.40493906,0.43240714,0.5273833,0.34005126,0.2550977,0.5572778,0.3466131,0.36123687,0.3921994,0.5874203,0.50211024,0.3931675,0.5583959,0.39513713,0.5569734,0.5966547,0.49720183,0.32356286,0.31729215,0.30577344,0.53873307,0.4908688,0.26846927,0.22904545,0.4319384,0.36759502,0.5111425,0.5200824,0.4433479,0.3978421,0.5660276,0.671197,0.5456509,0.3518783,0.46440652,0.44575858,0.42866737,0.4583784,0.3933352,0.29621992,0.56282187,0.2766205,0.41176426,0.48000604,0.37260145
23,0.3981126,0.33073717,0.40085876,0.3866514,0.46707574,0.38166255,0.5454553,0.5811434,0.39427435,0.3262185,0.55621,0.40914166,0.44432184,0.48360234,0.5490589,0.43645462,0.42491478,0.52164006,0.40336385,0.51567775,0.56443673,0.5029411,0.32154328,0.29505837,0.33660784,0.49592772,0.37039238,0.28016412,0.3155815,0.42360923,0.33179045,0.37905627,0.43538696,0.55864096,0.469868,0.47843093,0.7734334,0.49524075,0.47811872,0.42689633,0.4439242,0.45715755,0.48938638,0.3839525,0.35315642,0.59343636,0.286469,0.4284511,0.41378686,0.4709668
24,0.30357265,0.28859594,0.33377892,0.38744757,0.41968343,0.37550005,0.42524254,0.53325266,0.38067386,0.3069407,0.47013515,0.39137965,0.40797642,0.3917428,0.5587613,0.44045836,0.42505214,0.5267916,0.3277616,0.51566845,0.5374122,0.45536533,0.35532057,0.32731882,0.3184511,0.4862131,0.42701167,0.289881,0.2603367,0.46049416,0.40673348,0.5079897,0.48665777,0.47783664,0.41303146,0.54897714,0.7179654,0.482997,0.39191672,0.42691976,0.49075994,0.38379437,0.42155588,0.39739987,0.2833349,0.5586901,0.27791113,0.39511037,0.42517874,0.40131664
25,0.11082369,0.23323205,0.2453967,0.25286728,0.20260498,0.4038502,0.51311016,0.64609575,0.24863616,0.1517807,0.5936366,0.2843014,0.40039533,0.62223244,0.53834987,0.29294324,0.42449766,0.7380013,0.35018474,0.4721385,0.64610416,0.44306478,0.30839282,0.27157575,0.17958519,0.34638846,0.49284875,0.116173655,0.19145724,0.4049526,0.2516272,0.36250967,0.59248954,0.30018437,0.51373005,0.6149475,0.83851075,0.59297115,0.517355,0.4697041,0.46068436,0.28798625,0.5041533,0.20576155,0.22760653,0.6395073,0.22679839,0.36382923,0.33218896,0.29998702
26,0.33762956,0.28835273,0.3192945,0.4922984,0.34515628,0.46156228,0.38896227,0.49189854,0.38161755,0.29905772,0.5300554,0.38395295,0.42118192,0.38182366,0.6245968,0.51218635,0.39086992,0.58296096,0.41105372,0.54639643,0.5726379,0.40748852,0.3900928,0.39376155,0.30459434,0.49516183,0.46909574,0.2557879,0.30534023,0.39220893,0.46205276,0.48802137,0.5310684,0.5067186,0.36411297,0.59825134,0.6328247,0.50542486,0.34956422,0.41082096,0.46866253,0.4082138,0.4455037,0.3581062,0.30918723,0.46509138,0.3170271,0.34769446,0.45995793,0.36936563
27,0.359666,0.3228194,0.3883155,0.4642702,0.42390507,0.46957862,0.4433676,0.47288868,0.3828579,0.36753505,0.53571504,0.3951966,0.4499423,0.41964802,0.57940924,0.4236952,0.41938126,0.5501765,0.47964594,0.48356125,0.5531592,0.5355714,0.4080659,0.4294793,0.36996406,0.50390965,0.4934381,0.34170264,0.30401546,0.41853926,0.4749936,0.5038356,0.48203382,0.44564915,0.43358722,0.5658656,0.57861906,0.5250937,0.39854842,0.43835148,0.42836088,0.4643967,0.4876825,0.3869195,0.3344794,0.53636074,0.34545913,0.4436555,0.4572096,0.42827144
28,0.38305664,0.31159714,0.33910805,0.47013268,0.39452896,0.4397601,0.45088676,0.50519395,0.36099494,0.29912287,0.5471457,0.38380593,0.39897084,0.4195798,0.5805916,0.48005217,0.37970012,0.54823506,0.42003867,0.54408807,0.5796312,0.4980045,0.34897733,0.36713016,0.32935745,0.53231066,0.47957683,0.31239513,0.269052,0.42618856,0.42853296,0.48621565,0.5047654,0.48779696,0.41726354,0.57840455,0.6344269,0.52803606,0.3944353,0.4793696,0.45756668,0.4569884,0.4899493,0.4083348,0.33915484,0.55607224,0.31106776,0.4257707,0.47874376,0.41941282
29,0.28699306,0.36375064,0.29792762,0.41354436,0.41879046,0.4304396,0.3818067,0.49906534,0.23177391,0.2717202,0.48738635,0.4015953,0.5658664,0.37704468,0.64614624,0.40010864,0.33109468,0.50279665,0.3319229,0.4875773,0.50136876,0.46187502,0.36037117,0.38116992,0.33290088,0.42035568,0.53303546,0.22251424,0.34234512,0.31830812,0.48630232,0.5410237,0.3820705,0.42622775,0.36081052,0.562863,0.66343856,0.47777325,0.48413998,0.46813262,0.47149858,0.50530183,0.45072037,0.2903865,0.1939893,0.65463686,0.35584834,0.3973155,0.4279352,0.33503866
30,0.32660818,0.34931377,0.3397618,0.49726543,0.3825908,0.41459504,0.38836843,0.4843126,0.3030511,0.27655125,0.49754533,0.3889174,0.46919754,0.32589895,0.6267944,0.48766866,0.3819518,0.5943681,0.34429705,0.55440086,0.5445254,0.41600522,0.3788643,0.37019524,0.29491216,0.4418463,0.41987574,0.2054224,0.3302849,0.37753874,0.43798602,0.45861465,0.5256738,0.49926788,0.38262323,0.54850477,0.6850815,0.5264117,0.40861022,0.4649611,0.4947685,0.4410927,0.40025362,0.3620807,0.2514763,0.5193988,0.29375306,0.38220704,0.3877492,0.3686147
31,0.32456642,0.2374633,0.32116902,0.4130847,0.47741765,0.4547941,0.45542398,0.4621831,0.35213548,0.48278734,0.5951717,0.37074256,0.50009525,0.5656153,0.60177416,0.41419685,0.47083867,0.54080856,0.5242646,0.5376526,0.5864773,0.49815902,0.40107214,0.46012023,0.35233465,0.34358513,0.35793024,0.29012474,0.28658527,0.55099654,0.5180448,0.44969752,0.5263361,0.40391296,0.44121715,0.52191144,0.5408763,0.57044375,0.50073314,0.5102901,0.46262375,0.4972999,0.44991514,0.37526745,0.25303268,0.4952163,0.481908,0.39968207,0.5663691,0.42461756
32,0.32395983,0.31098062,0.35765332,0.4485319,0.40937296,0.43374115,0.4390495,0.556791,0.36564082,0.30315268,0.5274347,0.3953026,0.38742387,0.40278155,0.54984695,0.48168677,0.45505446,0.5831728,0.3863202,0.51037526,0.5620158,0.44871813,0.38000473,0.35673904,0.3640408,0.49889255,0.50992286,0.31253272,0.2798462,0.46319366,0.40168872,0.54859245,0.5327953,0.42912686,0.4077915,0.54143596,0.6644572,0.5325832,0.3937981,0.45612258,0.48016784,0.43876424,0.44327292,0.41807592,0.32259932,0.53945434,0.32954013,0.40641615,0.44457173,0.41731012
33,0.09124583,0.13784695,0.18888313,0.34047574,0.25574094,0.52890944,0.34565416,0.51909685,0.22043842,0.466521,0.5995701,0.16069502,0.5283873,0.7799748,0.6087638,0.3365155,0.4477031,0.80009866,0.4384439,0.6369668,0.46164063,0.4187406,0.26883674,0.405053,0.15238154,0.27369905,0.28081736,0.13836002,0.14538315,0.5655543,0.518094,0.51575744,0.51503587,0.29437885,0.5083701,0.58577764,0.68008745,0.47162443,0.5099908,0.51314974,0.3633682,0.25238675,0.43497542,0.13920179,0.10954267,0.6611928,0.2962696,0.21443099,0.42001885,0.19500908
34,0.22736299,0.22653258,0.25218612,0.41460925,0.3377465,0.4329109,0.45272005,0.44704977,0.27096096,0.31149724,0.48420125,0.2514766,0.459811,0.29940146,0.6290831,0.36983284,0.2869972,0.6151552,0.39926863,0.5683153,0.54756224,0.5932791,0.22763866,0.3240444,0.28614587,0.42620206,0.47168395,0.22930413,0.21938658,0.34201118,0.44295615,0.5951148,0.46931013,0.42764908,0.44438884,0.5949133,0.6897177,0.5580668,0.4067572,0.5011958,0.50536156,0.4988546,0.43433347,0.23921785,0.20869875,0.77751446,0.18200848,0.44518584,0.35075992,0.3771288
35,0.24320549,0.19791201,0.284554,0.3969184,0.4508494,0.49814382,0.45905235,0.45994562,0.30735,0.45844847,0.5943868,0.29760855,0.49770933,0.53150797,0.61478233,0.4309971,0.4691362,0.5512779,0.5237118,0.6366374,0.6155408,0.5173954,0.4054884,0.42807624,0.2821287,0.3592661,0.35598248,0.24167672,0.19904709,0.58637,0.45499521,0.5112653,0.52453184,0.33761942,0.43391484,0.5303995,0.51458937,0.51604664,0.46857697,0.5314056,0.41777864,0.435202,0.41260844,0.3638727,0.20733327,0.5413907,0.4274117,0.41785428,0.5598158,0.31551015
36,0.27608603,0.2652545,0.24521244,0.48262432,0.32890725,0.4769928,0.39491928,0.4812443,0.29777557,0.26668847,0.6109779,0.34867945,0.38535404,0.3638894,0.7277807,0.5092949,0.41408104,0.54485786,0.47207427,0.5417413,0.6054128,0.4400193,0.2875278,0.38143128,0.2243748,0.48094752,0.52297026,0.18524683,0.25337917,0.35488963,0.39687765,0.4744355,0.52389914,0.4128472,0.48207408,0.5728542,0.65797657,0.5615859,0.4132938,0.51351184,0.41492736,0.38497907,0.47111773,0.28662223,0.27991456,0.56550205,0.23365515,0.3249171,0.46543312,0.34528464
37,0.19511801,0.25663993,0.23724589,0.4666236,0.36242455,0.4911633,0.32095718,0.4432981,0.27612922,0.2881947,0.5884061,0.2948829,0.4329372,0.38745317,0.71316695,0.4406805,0.39781088,0.5452437,0.4481553,0.5502673,0.5889864,0.43861836,0.26666072,0.36004046,0.17396036,0.437104,0.47845584,0.15917334,0.21723461,0.36479828,0.42727906,0.5466035,0.5500241,0.40689647,0.4777593,0.5703482,0.70328003,0.583904,0.4938683,0.5608427,0.40358162,0.32816142,0.47810715,0.21845537,0.2433596,0.6177712,0.1867289,0.30401814,0.44165057,0.3153842
