,MAF,STAT1,KLF10,FOXO4,ZNF831,IRF7,ZNF182,YBX3,ZNF527,MEF2C,ZNF564,PBX4,HLX,SOX4,ZNF34,KLF4,ZNF283,MXI1,MAFF,MAFB,AEBP1,HLX,EGR3,KLF4,ZNF331,ZNF683,XBP1,BCL11B,FOSB,YBX3,FOS,NR4A2,HES4,ZNF10,PBX1,NRL,ZBTB18,FOXO4,CASZ1,IRF8,ZNF34,ZNF784,ZNF10,KLF5,ZNF778,ZNF778,ZNF597,HIC1,TRPS1,MAFF
20,0.10992348,0.09465575,0.23993132,0.31034946,0.19196469,0.198594,0.16418794,0.14320165,0.11511019,0.22283623,0.113096595,0.10188392,0.13566914,0.21453732,0.32845873,0.1507318,0.20602745,0.22999027,0.28916526,0.20343944,0.29010916,0.116776556,0.3432416,0.10573578,0.2699072,0.13092056,0.09285259,0.22583276,0.11479288,0.1388259,0.17678165,0.47192883,0.1194174,0.16961622,0.22447625,0.5443485,0.18000457,0.15905815,0.16264853,0.320437,0.17981935,0.14890537,0.1962817,0.102989286,0.123203635,0.113358885,0.1584382,0.14459196,0.19490817,0.21624687
21,0.14905933,0.17643887,0.29898772,0.3326668,0.23523015,0.23339945,0.20290679,0.18517521,0.16640636,0.26636598,0.19646496,0.17650974,0.2141571,0.2651723,0.3135904,0.18826634,0.22436163,0.27266735,0.2816487,0.24651945,0.35751218,0.19369814,0.30795854,0.16196984,0.37158716,0.19774827,0.15664187,0.20971245,0.22906125,0.18593064,0.22565863,0.39557832,0.20488533,0.22672498,0.26721275,0.46338475,0.24452147,0.214317,0.21966255,0.3319861,0.23986158,0.23524976,0.25863972,0.15093005,0.19921261,0.20042217,0.21019673,0.22808704,0.24563402,0.24481738
22,0.048281997,0.06388664,0.21774256,0.21682826,0.13570064,0.14556324,0.10893601,0.08912572,0.07180995,0.1603204,0.08726528,0.07796517,0.122719765,0.16320753,0.20295501,0.07843706,0.17273608,0.18462878,0.1707946,0.12960353,0.30052078,0.09570673,0.2905706,0.07219803,0.29572397,0.08677444,0.057684183,0.14372647,0.123282164,0.09055331,0.11588508,0.36517054,0.11796293,0.110712975,0.15219933,0.50625104,0.15295342,0.09803635,0.13123465,0.20512447,0.12890485,0.10760376,0.16021433,0.059524536,0.08810535,0.07470843,0.11296949,0.11958498,0.11618936,0.15878707
23,0.114574134,0.14674479,0.25336164,0.30562726,0.22402814,0.224446,0.17915213,0.1652332,0.14630497,0.25276315,0.14960349,0.1648168,0.18593839,0.21689522,0.2863354,0.17580709,0.20988464,0.24399936,0.22861901,0.21746933,0.33693504,0.17747453,0.30940464,0.14201596,0.37250412,0.17813954,0.1261346,0.2206997,0.17120495,0.17687467,0.1886572,0.43110704,0.17568254,0.19976223,0.24028882,0.47383955,0.20962572,0.18813902,0.18345663,0.2911951,0.21890727,0.19943184,0.21926814,0.14309144,0.16662997,0.152504,0.17496234,0.20877516,0.20693386,0.21050522
24,0.15695986,0.17403835,0.3097806,0.33952,0.2744643,0.25378647,0.21120504,0.19488305,0.17480555,0.2814868,0.1881524,0.20049697,0.22087127,0.25706124,0.3066011,0.19901383,0.2552902,0.26353306,0.28549463,0.24010909,0.3666292,0.20595965,0.32594338,0.1681292,0.40303212,0.21060494,0.15694389,0.24134904,0.21632087,0.20018896,0.22388783,0.4119107,0.201877,0.21840742,0.27952522,0.48974907,0.24720651,0.21833271,0.22378704,0.3029198,0.26039553,0.23595232,0.26122552,0.1708535,0.1960153,0.1670796,0.21980262,0.23344189,0.24249738,0.25287238
25,0.103655696,0.11760154,0.2551341,0.30223125,0.20272508,0.20141229,0.165923,0.1609523,0.14363432,0.23715827,0.15438205,0.14780891,0.18234468,0.21331722,0.2553298,0.16100118,0.21405792,0.22987056,0.24300358,0.19635952,0.35783088,0.1630877,0.2968058,0.12754706,0.36319986,0.15827507,0.12209791,0.19556642,0.15516365,0.15505835,0.15623719,0.38403732,0.16503379,0.19795313,0.21950898,0.45165035,0.20680758,0.1782465,0.16866425,0.27193114,0.19749776,0.18320301,0.212374,0.12511307,0.16889128,0.13904667,0.16124967,0.18583068,0.19629589,0.22263873
26,0.08950937,0.08658174,0.21279141,0.28782135,0.1989564,0.16761082,0.1359326,0.13171828,0.100241125,0.1724799,0.10532981,0.114231795,0.15967602,0.163928,0.31975186,0.12289363,0.18556061,0.18622917,0.20693302,0.19099441,0.3296783,0.12508482,0.28386667,0.10206193,0.30635473,0.117827505,0.08483988,0.20410198,0.12263638,0.11446357,0.14999199,0.4400655,0.113376915,0.18350673,0.17340824,0.4722999,0.18847844,0.14062145,0.13647988,0.29096776,0.1723609,0.1639418,0.1786055,0.08711177,0.13434777,0.13255468,0.13941771,0.13622153,0.17169696,0.18098891
27,0.103408575,0.12961814,0.24503192,0.3000424,0.20878589,0.20949349,0.17129341,0.15946817,0.13736561,0.23795113,0.14008132,0.13910541,0.17530924,0.20766985,0.26362622,0.1606456,0.19267386,0.24039611,0.21272752,0.20463437,0.31627694,0.16583931,0.30091053,0.12291592,0.36291623,0.16033062,0.11095035,0.2002663,0.16409469,0.1688495,0.1635451,0.42243552,0.16150472,0.18015406,0.23723474,0.48589674,0.18761626,0.17244065,0.17466661,0.2734404,0.20492843,0.18027931,0.21125305,0.12527627,0.15488535,0.13845748,0.16017258,0.1939708,0.19245264,0.1960991
28,0.054115593,0.05322969,0.14851096,0.25827363,0.12063131,0.15746444,0.10917464,0.09173715,0.07140815,0.16170329,0.089420915,0.0590111,0.12122816,0.13076347,0.20570034,0.07967776,0.09904823,0.18546784,0.15616956,0.13532007,0.31134045,0.13784611,0.21938646,0.05745229,0.3030247,0.08664161,0.044030964,0.12579757,0.09768644,0.07953578,0.11992574,0.40227136,0.083179,0.12788823,0.14155054,0.47440207,0.11100605,0.13220882,0.13498649,0.24833027,0.15487313,0.12291309,0.14430767,0.057839274,0.07777783,0.079371125,0.08685443,0.1604299,0.1555812,0.13085347
29,0.07869291,0.089055866,0.24407703,0.27200818,0.17428145,0.17894945,0.13522968,0.124653846,0.111261845,0.20395744,0.10949811,0.113601744,0.15795946,0.17388564,0.22901848,0.13328326,0.18052441,0.21627897,0.20426914,0.16815934,0.31241298,0.115991026,0.29430228,0.09067902,0.3470238,0.13673148,0.082222015,0.17403239,0.14583984,0.12671083,0.13698447,0.4120194,0.13948962,0.14411661,0.1895734,0.47542536,0.16761488,0.14325216,0.15877846,0.24556935,0.17824495,0.16083446,0.17478865,0.09017855,0.14172825,0.10720408,0.13305539,0.15220502,0.14923552,0.1693466
